VTX, IDX, in_ATTRIBUTE0.x, in_ATTRIBUTE0.y, in_ATTRIBUTE0.z, in_ATTRIBUTE3.x, in_ATTRIBUTE3.y, in_ATTRIBUTE3.z, in_ATTRIBUTE3.w, in_ATTRIBUTE4.x, in_ATTRIBUTE4.y, in_ATTRIBUTE4.z, in_ATTRIBUTE4.w
13057, 4517,  8.81519,  13.74019,  113.21815, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13058, 4519,  8.32438,  13.3982,  113.19923, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13059, 4517,  8.81519,  13.74019,  113.21815, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13060, 4522,  6.14352,  14.92248,  112.12971, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13061, 4520,  7.64652,  15.00357,  107.29986, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13062, 4519,  8.32438,  13.3982,  113.19923, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13063, 4523,  5.7666,  14.53338,  112.16209, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13064, 4522,  6.14352,  14.92248,  112.12971, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13065, 4520,  7.64652,  15.00357,  107.29986, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13066, 4524,  4.28141,  15.68518,  105.98692, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13067, 4521,  4.10304,  15.24438,  105.82778, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13068, 4524,  4.28141,  15.68518,  105.98692, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13069, 4520,  7.64652,  15.00357,  107.29986, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13070, 4522,  6.14352,  14.92248,  112.12971, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13071, 4525, -0.18538,  15.53272,  104.48586, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13072, 4521,  4.10304,  15.24438,  105.82778, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13073, 4524,  4.28141,  15.68518,  105.98692, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13074, 4524,  4.28141,  15.68518,  105.98692, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13075, 4526, -0.18098,  15.98892,  104.59108, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13076, 4525, -0.18538,  15.53272,  104.48586, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13077, 4527,  3.01677,  15.68014,  111.02973, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13078, 4522,  6.14352,  14.92248,  112.12971, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13079, 4523,  5.7666,  14.53338,  112.16209, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13080, 4522,  6.14352,  14.92248,  112.12971, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13081, 4527,  3.01677,  15.68014,  111.02973, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13082, 4524,  4.28141,  15.68518,  105.98692, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13083, 4526, -0.18098,  15.98892,  104.59108, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13084, 4524,  4.28141,  15.68518,  105.98692, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13085, 4527,  3.01677,  15.68014,  111.02973, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13086, 4523,  5.7666,  14.53338,  112.16209, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13087, 4528,  2.77273,  15.26182,  111.11155, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13088, 4527,  3.01677,  15.68014,  111.02973, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13089, 4527,  3.01677,  15.68014,  111.02973, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13090, 4529, -1.12775,  16.11499,  109.75384, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13091, 4526, -0.18098,  15.98892,  104.59108, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13092, 4529, -1.12775,  16.11499,  109.75384, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13093, 4527,  3.01677,  15.68014,  111.02973, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13094, 4528,  2.77273,  15.26182,  111.11155, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13095, 4528,  2.77273,  15.26182,  111.11155, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13096, 4530, -1.19561,  15.6818,  109.89039, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13097, 4529, -1.12775,  16.11499,  109.75384, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13098, 4531,  11.02176,  0.14284,  110.45791, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13099, 4532,  8.38354, -3.5825,  109.92284, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13100, 4533,  8.72562, -3.902,  110.24049, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13101, 4533,  8.72562, -3.902,  110.24049, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13102, 4534,  11.47345, -0.02966,  110.79438, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13103, 4531,  11.02176,  0.14284,  110.45791, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13104, 4534,  11.47345, -0.02966,  110.79438, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13105, 4533,  8.72562, -3.902,  110.24049, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13106, 4535,  6.79235, -2.51811,  114.73814, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13107, 4536,  12.49478,  4.78213,  110.6133, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13108, 4531,  11.02176,  0.14284,  110.45791, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13109, 4534,  11.47345, -0.02966,  110.79438, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13110, 4535,  6.79235, -2.51811,  114.73814, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13111, 4537,  9.46061,  0.9922,  115.1412, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13112, 4534,  11.47345, -0.02966,  110.79438, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13113, 4537,  9.46061,  0.9922,  115.1412, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13114, 4535,  6.79235, -2.51811,  114.73814, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13115, 4538,  6.38017, -2.16564,  114.65789, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13116, 4538,  6.38017, -2.16564,  114.65789, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13117, 4539,  8.93787,  1.19595,  115.0413, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13118, 4537,  9.46061,  0.9922,  115.1412, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13119, 4534,  11.47345, -0.02966,  110.79438, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13120, 4540,  13.00833,  4.79261,  110.95187, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13121, 4536,  12.49478,  4.78213,  110.6133, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13122, 4540,  13.00833,  4.79261,  110.95187, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13123, 4534,  11.47345, -0.02966,  110.79438, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13124, 4537,  9.46061,  0.9922,  115.1412, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13125, 4541,  12.96182,  8.97201,  110.40842, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13126, 4536,  12.49478,  4.78213,  110.6133, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13127, 4540,  13.00833,  4.79261,  110.95187, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13128, 4542,  10.97174,  5.31951,  115.11227, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13129, 4537,  9.46061,  0.9922,  115.1412, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13130, 4539,  8.93787,  1.19595,  115.0413, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13131, 4537,  9.46061,  0.9922,  115.1412, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13132, 4542,  10.97174,  5.31951,  115.11227, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13133, 4540,  13.00833,  4.79261,  110.95187, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13134, 4539,  8.93787,  1.19595,  115.0413, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13135, 4543,  10.38682,  5.33719,  115.00974, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13136, 4542,  10.97174,  5.31951,  115.11227, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13137, 4540,  13.00833,  4.79261,  110.95187, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13138, 4544,  13.49621,  9.14884,  110.73635, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13139, 4541,  12.96182,  8.97201,  110.40842, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13140, 4544,  13.49621,  9.14884,  110.73635, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13141, 4540,  13.00833,  4.79261,  110.95187, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13142, 4542,  10.97174,  5.31951,  115.11227, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13143, 4545,  12.25239,  11.62932,  109.73734, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13144, 4541,  12.96182,  8.97201,  110.40842, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13145, 4544,  13.49621,  9.14884,  110.73635, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13146, 4544,  13.49621,  9.14884,  110.73635, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13147, 4546,  12.75956,  11.91403,  110.04033, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13148, 4545,  12.25239,  11.62932,  109.73734, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13149, 4547,  11.49221,  9.23809,  114.80219, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13150, 4542,  10.97174,  5.31951,  115.11227, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13151, 4543,  10.38682,  5.33719,  115.00974, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13152, 4542,  10.97174,  5.31951,  115.11227, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13153, 4547,  11.49221,  9.23809,  114.80219, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13154, 4544,  13.49621,  9.14884,  110.73635, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13155, 4546,  12.75956,  11.91403,  110.04033, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13156, 4544,  13.49621,  9.14884,  110.73635, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13157, 4547,  11.49221,  9.23809,  114.80219, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13158, 4543,  10.38682,  5.33719,  115.00974, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13159, 4548,  10.88662,  9.08585,  114.71018, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13160, 4547,  11.49221,  9.23809,  114.80219, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13161, 4547,  11.49221,  9.23809,  114.80219, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13162, 4549,  10.85302,  11.80573,  114.22276, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13163, 4546,  12.75956,  11.91403,  110.04033, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13164, 4549,  10.85302,  11.80573,  114.22276, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13165, 4547,  11.49221,  9.23809,  114.80219, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13166, 4548,  10.88662,  9.08585,  114.71018, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13167, 4548,  10.88662,  9.08585,  114.71018, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13168, 4550,  10.27518,  11.54361,  114.15641, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13169, 4549,  10.85302,  11.80573,  114.22276, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13170, 4551, -5.37337, -4.73226,  106.23801, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13171, 4552, -9.34623, -3.3814,  104.79565, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13172, 4553, -9.7338, -3.70009,  104.89769, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13173, 4553, -9.7338, -3.70009,  104.89769, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13174, 4554, -5.59911, -5.10379,  106.39695, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13175, 4551, -5.37337, -4.73226,  106.23801, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13176, 4554, -5.59911, -5.10379,  106.39695, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13177, 4553, -9.7338, -3.70009,  104.89769, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13178, 4555, -10.91373, -2.60303,  109.43591, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13179, 4556, -0.50535, -5.29226,  107.65971, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13180, 4551, -5.37337, -4.73226,  106.23801, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13181, 4554, -5.59911, -5.10379,  106.39695, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13182, 4555, -10.91373, -2.60303,  109.43591, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13183, 4557, -7.00603, -3.85586,  110.79244, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13184, 4554, -5.59911, -5.10379,  106.39695, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13185, 4557, -7.00603, -3.85586,  110.79244, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13186, 4555, -10.91373, -2.60303,  109.43591, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13187, 4558, -10.58773, -2.25266,  109.5732, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13188, 4558, -10.58773, -2.25266,  109.5732, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13189, 4559, -6.84394, -3.45174,  110.87177, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13190, 4557, -7.00603, -3.85586,  110.79244, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13191, 4554, -5.59911, -5.10379,  106.39695, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13192, 4560, -0.53098, -5.68358,  107.87937, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13193, 4556, -0.50535, -5.29226,  107.65971, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13194, 4560, -0.53098, -5.68358,  107.87937, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13195, 4554, -5.59911, -5.10379,  106.39695, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13196, 4557, -7.00603, -3.85586,  110.79244, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13197, 4561,  4.52352, -5.02125,  108.9871, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13198, 4556, -0.50535, -5.29226,  107.65971, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13199, 4560, -0.53098, -5.68358,  107.87937, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13200, 4562, -2.14306, -4.2981,  112.30221, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13201, 4557, -7.00603, -3.85586,  110.79244, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13202, 4559, -6.84394, -3.45174,  110.87177, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13203, 4557, -7.00603, -3.85586,  110.79244, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13204, 4562, -2.14306, -4.2981,  112.30221, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13205, 4560, -0.53098, -5.68358,  107.87937, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13206, 4559, -6.84394, -3.45174,  110.87177, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13207, 4563, -2.18339, -3.87347,  112.32043, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13208, 4562, -2.14306, -4.2981,  112.30221, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13209, 4560, -0.53098, -5.68358,  107.87937, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13210, 4564,  4.70565, -5.39917,  109.26484, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13211, 4561,  4.52352, -5.02125,  108.9871, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13212, 4564,  4.70565, -5.39917,  109.26484, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13213, 4560, -0.53098, -5.68358,  107.87937, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13214, 4562, -2.14306, -4.2981,  112.30221, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13215, 4565,  8.38354, -3.5825,  109.92284, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13216, 4561,  4.52352, -5.02125,  108.9871, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13217, 4564,  4.70565, -5.39917,  109.26484, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13218, 4564,  4.70565, -5.39917,  109.26484, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13219, 4566,  8.72562, -3.902,  110.24049, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13220, 4565,  8.38354, -3.5825,  109.92284, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13221, 4567,  2.91132, -3.94062,  113.75825, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13222, 4562, -2.14306, -4.2981,  112.30221, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13223, 4563, -2.18339, -3.87347,  112.32043, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13224, 4562, -2.14306, -4.2981,  112.30221, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13225, 4567,  2.91132, -3.94062,  113.75825, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13226, 4564,  4.70565, -5.39917,  109.26484, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13227, 4566,  8.72562, -3.902,  110.24049, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13228, 4564,  4.70565, -5.39917,  109.26484, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13229, 4567,  2.91132, -3.94062,  113.75825, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13230, 4563, -2.18339, -3.87347,  112.32043, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13231, 4568,  2.6611, -3.52918,  113.71822, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13232, 4567,  2.91132, -3.94062,  113.75825, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13233, 4567,  2.91132, -3.94062,  113.75825, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13234, 4569,  6.79235, -2.51811,  114.73814, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13235, 4566,  8.72562, -3.902,  110.24049, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13236, 4569,  6.79235, -2.51811,  114.73814, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13237, 4567,  2.91132, -3.94062,  113.75825, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13238, 4568,  2.6611, -3.52918,  113.71822, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13239, 4568,  2.6611, -3.52918,  113.71822, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13240, 4570,  6.38017, -2.16564,  114.65789, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13241, 4569,  6.79235, -2.51811,  114.73814, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13242, 4571, -15.35663,  4.24628,  101.35477, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13243, 4572, -14.28799,  8.14812,  101.18208, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13244, 4573, -14.86588,  8.30116,  101.15324, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13245, 4573, -14.86588,  8.30116,  101.15324, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13246, 4574, -15.983,  4.23583,  101.33213, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13247, 4571, -15.35663,  4.24628,  101.35477, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13248, 4574, -15.983,  4.23583,  101.33213, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13249, 4573, -14.86588,  8.30116,  101.15324, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13250, 4575, -15.26833,  8.81954,  106.53631, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13251, 4576, -14.5476,  1.51118,  102.10917, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13252, 4571, -15.35663,  4.24628,  101.35477, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13253, 4574, -15.983,  4.23583,  101.33213, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13254, 4575, -15.26833,  8.81954,  106.53631, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13255, 4577, -16.54473,  4.80136,  106.66325, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13256, 4574, -15.983,  4.23583,  101.33213, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13257, 4577, -16.54473,  4.80136,  106.66325, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13258, 4575, -15.26833,  8.81954,  106.53631, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13259, 4578, -14.74766,  8.69349,  106.80861, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13260, 4578, -14.74766,  8.69349,  106.80861, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13261, 4579, -15.97597,  4.83932,  106.92912, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13262, 4577, -16.54473,  4.80136,  106.66325, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13263, 4574, -15.983,  4.23583,  101.33213, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13264, 4580, -15.14361,  1.38875,  102.1136, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13265, 4576, -14.5476,  1.51118,  102.10917, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13266, 4580, -15.14361,  1.38875,  102.1136, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13267, 4574, -15.983,  4.23583,  101.33213, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13268, 4577, -16.54473,  4.80136,  106.66325, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13269, 4581, -12.40449, -1.1703,  103.35732, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13270, 4576, -14.5476,  1.51118,  102.10917, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13271, 4580, -15.14361,  1.38875,  102.1136, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13272, 4582, -15.87525,  2.09486,  107.25156, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13273, 4577, -16.54473,  4.80136,  106.66325, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13274, 4579, -15.97597,  4.83932,  106.92912, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13275, 4577, -16.54473,  4.80136,  106.66325, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13276, 4582, -15.87525,  2.09486,  107.25156, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13277, 4580, -15.14361,  1.38875,  102.1136, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13278, 4579, -15.97597,  4.83932,  106.92912, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13279, 4583, -15.33794,  2.24609,  107.48933, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13280, 4582, -15.87525,  2.09486,  107.25156, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13281, 4580, -15.14361,  1.38875,  102.1136, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13282, 4584, -12.91533, -1.40083,  103.40646, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13283, 4581, -12.40449, -1.1703,  103.35732, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13284, 4584, -12.91533, -1.40083,  103.40646, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13285, 4580, -15.14361,  1.38875,  102.1136, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
13286, 4582, -15.87525,  2.09486,  107.25156, 6, 31, 4, 0,  0.40392,  0.32941,  0.26667,  0.00
