VTX, IDX, position.x, position.y, position.z, blendWeights.x, blendWeights.y, blendWeights.z, blendWeights.w, blendIndices.x, blendIndices.y, blendIndices.z, blendIndices.w, texcoord0.x, texcoord0.y
6031, 6530,  0.18485,  21.51734, -2.11784,  0.30146,  0.43083,  0.26771,  0.00, 0, 2, 3, 3,  0.27078,  0.85385
6032, 6537,  0.0917,  21.91505, -1.88935,  0.36191,  0.44607,  0.19201,  0.00, 0, 2, 3, 3,  0.22331,  0.85385
6033, 6529, -0.04586,  21.43296, -2.04999,  0.29846,  0.42652,  0.27502,  0.00, 0, 2, 3, 3,  0.27078,  0.98599
6034, 6532,  0.01307,  20.93522, -2.20746,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.31287,  0.98599
6035, 6531,  0.2553,  20.97738, -2.25007,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.31287,  0.85385
6036, 6531,  0.2553,  20.97738, -2.25007,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.31287,  0.85385
6037, 6530,  0.18485,  21.51734, -2.11784,  0.30146,  0.43083,  0.26771,  0.00, 0, 2, 3, 3,  0.27078,  0.85385
6038, 6529, -0.04586,  21.43296, -2.04999,  0.29846,  0.42652,  0.27502,  0.00, 0, 2, 3, 3,  0.27078,  0.98599
6039, 6531,  0.2553,  20.97738, -2.25007,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.31287,  0.85385
6040, 6532,  0.01307,  20.93522, -2.20746,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.31287,  0.98599
6041, 6526, -0.00455,  20.28794, -2.23111,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.36736,  0.98599
6042, 6526, -0.00455,  20.28794, -2.23111,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.36736,  0.98599
6043, 6527,  0.24946,  20.31419, -2.29265,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.36736,  0.85385
6044, 6531,  0.2553,  20.97738, -2.25007,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.31287,  0.85385
6045, 6527,  0.24946,  20.31419, -2.29265,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.36736,  0.85385
6046, 6526, -0.00455,  20.28794, -2.23111,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.36736,  0.98599
6047, 6525, -0.04849,  19.65756, -2.21179,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.4164,  0.98599
6048, 6525, -0.04849,  19.65756, -2.21179,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.4164,  0.98599
6049, 6528,  0.21086,  19.68357, -2.26058,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.4164,  0.85385
6050, 6527,  0.24946,  20.31419, -2.29265,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.36736,  0.85385
6051, 6528,  0.21086,  19.68357, -2.26058,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.4164,  0.85385
6052, 6525, -0.04849,  19.65756, -2.21179,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.4164,  0.98599
6053, 6523, -0.14942,  19.11422, -2.18193,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.43429,  0.98599
6054, 6523, -0.14942,  19.11422, -2.18193,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.43429,  0.98599
6055, 6524,  0.05996,  19.13531, -2.22402,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.43429,  0.85385
6056, 6528,  0.21086,  19.68357, -2.26058,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.4164,  0.85385
6057, 6521, -0.04351,  18.80029, -2.25409,  0.20388,  0.52427,  0.27184,  0.00, 3, 4, 5, 5,  0.43979,  0.85385
6058, 6524,  0.05996,  19.13531, -2.22402,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.43429,  0.85385
6059, 6523, -0.14942,  19.11422, -2.18193,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.43429,  0.98599
6060, 6523, -0.14942,  19.11422, -2.18193,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.43429,  0.98599
6061, 6522, -0.21415,  18.77402, -2.21725,  0.20388,  0.52427,  0.27184,  0.00, 3, 4, 5, 5,  0.43979,  0.98599
6062, 6521, -0.04351,  18.80029, -2.25409,  0.20388,  0.52427,  0.27184,  0.00, 3, 4, 5, 5,  0.43979,  0.85385
6063, 6536, -0.14699,  18.39551, -2.38945,  0.0375,  0.7125,  0.25,  0.00, 3, 4, 5, 5,  0.44529,  0.85385
6064, 6521, -0.04351,  18.80029, -2.25409,  0.20388,  0.52427,  0.27184,  0.00, 3, 4, 5, 5,  0.43979,  0.85385
6065, 6522, -0.21415,  18.77402, -2.21725,  0.20388,  0.52427,  0.27184,  0.00, 3, 4, 5, 5,  0.43979,  0.98599
6066, 6522, -0.21415,  18.77402, -2.21725,  0.20388,  0.52427,  0.27184,  0.00, 3, 4, 5, 5,  0.43979,  0.98599
6067, 6535, -0.32796,  18.36503, -2.36056,  0.05,  0.95,  0.00,  0.00, 3, 4, 4, 4,  0.44529,  0.98599
6068, 6536, -0.14699,  18.39551, -2.38945,  0.0375,  0.7125,  0.25,  0.00, 3, 4, 5, 5,  0.44529,  0.85385
6069, 6533, -0.26952,  18.04335, -2.54519,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.45569,  0.85385
6070, 6536, -0.14699,  18.39551, -2.38945,  0.0375,  0.7125,  0.25,  0.00, 3, 4, 5, 5,  0.44529,  0.85385
6071, 6535, -0.32796,  18.36503, -2.36056,  0.05,  0.95,  0.00,  0.00, 3, 4, 4, 4,  0.44529,  0.98599
6072, 6535, -0.32796,  18.36503, -2.36056,  0.05,  0.95,  0.00,  0.00, 3, 4, 4, 4,  0.44529,  0.98599
6073, 6534, -0.42296,  18.01809, -2.51142,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.45569,  0.98599
6074, 6533, -0.26952,  18.04335, -2.54519,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.45569,  0.85385
6075, 6541, -0.392,  17.69506, -2.72129,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.4661,  0.85385
6076, 6533, -0.26952,  18.04335, -2.54519,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.45569,  0.85385
6077, 6534, -0.42296,  18.01809, -2.51142,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.45569,  0.98599
6078, 6534, -0.42296,  18.01809, -2.51142,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.45569,  0.98599
6079, 6540, -0.51797,  17.67801, -2.678,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.4661,  0.98599
6080, 6541, -0.392,  17.69506, -2.72129,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.4661,  0.85385
6081, 6541, -0.392,  17.69506, -2.72129,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.4661,  0.85385
6082, 6540, -0.51797,  17.67801, -2.678,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.4661,  0.98599
6083, 6539, -0.72143,  17.2117, -3.02161,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.4856,  0.91976
6084, 8148, -0.0359,  20.65801,  0.23684,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06087,  0.81642
6085, 8149, -0.10468,  20.67197,  0.22796,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06087,  0.75048
6086, 8151, -0.16718,  20.9361,  0.33161,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.07961,  0.75048
6087, 8147, -0.00721,  20.47104,  0.1101,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.04948,  0.81642
6088, 8150, -0.03921,  20.47264,  0.11971,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.04948,  0.75048
6089, 8149, -0.10468,  20.67197,  0.22796,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06087,  0.75048
6090, 8149, -0.10468,  20.67197,  0.22796,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06087,  0.75048
6091, 8148, -0.0359,  20.65801,  0.23684,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06087,  0.81642
6092, 8147, -0.00721,  20.47104,  0.1101,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.04948,  0.81642
6093, 8151, -0.16718,  20.9361,  0.33161,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.07961,  0.75048
6094, 8152, -0.05417,  20.93778,  0.33586,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.07486,  0.81642
6095, 8148, -0.0359,  20.65801,  0.23684,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06087,  0.81642
6096, 8152, -0.05417,  20.93778,  0.33586,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.07486,  0.81642
6097, 8151, -0.16718,  20.9361,  0.33161,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.07961,  0.75048
6098, 8153, -0.23218,  21.23459,  0.38315,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.24195,  0.75048
6099, 8153, -0.23218,  21.23459,  0.38315,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.24195,  0.75048
6100, 8154, -0.03691,  21.20582,  0.41611,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.23918,  0.81642
6101, 8152, -0.05417,  20.93778,  0.33586,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.07486,  0.81642
6102, 9037, -0.03691,  21.20582,  0.41611,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.23918,  0.81642
6103, 9038, -0.23218,  21.23459,  0.38315,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.24195,  0.75048
6104, 8161, -0.20727,  21.58492,  0.34015,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.23934,  0.75048
6105, 9039, -0.20727,  21.58492,  0.34015,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.23934,  0.75048
6106, 8162,  0.0324,  21.54401,  0.42122,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.23934,  0.81642
6107, 8154, -0.03691,  21.20582,  0.41611,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.23918,  0.81642
6108, 8162,  0.0324,  21.54401,  0.42122,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.23934,  0.81642
6109, 9039, -0.20727,  21.58492,  0.34015,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.23934,  0.75048
6110, 8156, -0.0709,  21.82794,  0.12966,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.2512,  0.75048
6111, 8156, -0.0709,  21.82794,  0.12966,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.2512,  0.75048
6112, 8157,  0.22004,  21.79766,  0.24009,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.2512,  0.81642
6113, 8162,  0.0324,  21.54401,  0.42122,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.23934,  0.81642
6114, 8157,  0.22004,  21.79766,  0.24009,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.2512,  0.81642
6115, 8156, -0.0709,  21.82794,  0.12966,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.2512,  0.75048
6116, 8155,  0.11685,  22.06383, -0.27293,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.26306,  0.75048
6117, 8155,  0.11685,  22.06383, -0.27293,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.26306,  0.75048
6118, 8158,  0.39599,  22.03505, -0.16038,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.26306,  0.81642
6119, 8157,  0.22004,  21.79766,  0.24009,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.2512,  0.81642
6120, 8158,  0.39599,  22.03505, -0.16038,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.26306,  0.81642
6121, 8155,  0.11685,  22.06383, -0.27293,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.26306,  0.75048
6122, 8159,  0.45019,  22.10132, -0.69735,  0.63813,  0.33075,  0.03112,  0.00, 0, 2, 3, 3,  0.28184,  0.75048
6123, 8159,  0.45019,  22.10132, -0.69735,  0.63813,  0.33075,  0.03112,  0.00, 0, 2, 3, 3,  0.28184,  0.75048
6124, 8160,  0.65818,  22.00155, -0.58226,  0.64085,  0.33075,  0.0284,  0.00, 0, 2, 3, 3,  0.28518,  0.81642
6125, 8158,  0.39599,  22.03505, -0.16038,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.26306,  0.81642
6126, 8160,  0.65818,  22.00155, -0.58226,  0.64085,  0.33075,  0.0284,  0.00, 0, 2, 3, 3,  0.28518,  0.81642
6127, 8159,  0.45019,  22.10132, -0.69735,  0.63813,  0.33075,  0.03112,  0.00, 0, 2, 3, 3,  0.28184,  0.75048
6128, 8163,  0.64852,  21.93224, -1.15179,  0.51375,  0.4553,  0.03095,  0.00, 0, 2, 3, 3,  0.30524,  0.75048
6129, 8163,  0.64852,  21.93224, -1.15179,  0.51375,  0.4553,  0.03095,  0.00, 0, 2, 3, 3,  0.30524,  0.75048
6130, 8164,  0.83888,  21.80682, -1.08508,  0.51451,  0.45459,  0.03091,  0.00, 0, 2, 3, 3,  0.30859,  0.81642
6131, 8160,  0.65818,  22.00155, -0.58226,  0.64085,  0.33075,  0.0284,  0.00, 0, 2, 3, 3,  0.28518,  0.81642
6132, 8164,  0.83888,  21.80682, -1.08508,  0.51451,  0.45459,  0.03091,  0.00, 0, 2, 3, 3,  0.30859,  0.81642
6133, 8163,  0.64852,  21.93224, -1.15179,  0.51375,  0.4553,  0.03095,  0.00, 0, 2, 3, 3,  0.30524,  0.75048
6134, 8165,  0.75161,  21.57223, -1.69273,  0.39369,  0.42386,  0.18245,  0.00, 0, 2, 3, 3,  0.31933,  0.75048
6135, 8165,  0.75161,  21.57223, -1.69273,  0.39369,  0.42386,  0.18245,  0.00, 0, 2, 3, 3,  0.31933,  0.75048
6136, 8166,  0.91122,  21.49437, -1.52665,  0.39383,  0.42376,  0.18241,  0.00, 0, 2, 3, 3,  0.321,  0.81642
6137, 8164,  0.83888,  21.80682, -1.08508,  0.51451,  0.45459,  0.03091,  0.00, 0, 2, 3, 3,  0.30859,  0.81642
6138, 8165,  0.75161,  21.57223, -1.69273,  0.39369,  0.42386,  0.18245,  0.00, 0, 2, 3, 3,  0.31933,  0.75048
6139, 8168,  0.75855,  21.28178, -1.96735,  0.27839,  0.43238,  0.28923,  0.00, 0, 2, 3, 3,  0.32637,  0.75048
6140, 8167,  0.95625,  21.19862, -1.89964,  0.27839,  0.43238,  0.28923,  0.00, 0, 2, 3, 3,  0.3272,  0.81642
6141, 8167,  0.95625,  21.19862, -1.89964,  0.27839,  0.43238,  0.28923,  0.00, 0, 2, 3, 3,  0.3272,  0.81642
6142, 8166,  0.91122,  21.49437, -1.52665,  0.39383,  0.42376,  0.18241,  0.00, 0, 2, 3, 3,  0.321,  0.81642
6143, 8165,  0.75161,  21.57223, -1.69273,  0.39369,  0.42386,  0.18245,  0.00, 0, 2, 3, 3,  0.31933,  0.75048
6144, 8167,  0.95625,  21.19862, -1.89964,  0.27839,  0.43238,  0.28923,  0.00, 0, 2, 3, 3,  0.3272,  0.81642
6145, 8168,  0.75855,  21.28178, -1.96735,  0.27839,  0.43238,  0.28923,  0.00, 0, 2, 3, 3,  0.32637,  0.75048
6146, 8170,  0.79752,  20.92396, -2.22874,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.33341,  0.75048
6147, 8170,  0.79752,  20.92396, -2.22874,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.33341,  0.75048
6148, 8171,  1.00201,  20.87792, -2.13254,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.33341,  0.81642
6149, 8167,  0.95625,  21.19862, -1.89964,  0.27839,  0.43238,  0.28923,  0.00, 0, 2, 3, 3,  0.3272,  0.81642
6150, 8171,  1.00201,  20.87792, -2.13254,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.33341,  0.81642
6151, 8170,  0.79752,  20.92396, -2.22874,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.33341,  0.75048
6152, 8169,  0.78812,  20.4854, -2.39292,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.34522,  0.75048
6153, 8169,  0.78812,  20.4854, -2.39292,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.34522,  0.75048
6154, 8172,  0.99972,  20.42581, -2.31786,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.34519,  0.81642
6155, 8171,  1.00201,  20.87792, -2.13254,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.33341,  0.81642
6156, 8169,  0.78812,  20.4854, -2.39292,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.34522,  0.75048
6157, 8181,  0.8318,  19.69881, -2.35526,  0.1186,  0.7487,  0.1327,  0.00, 2, 3, 4, 4,  0.34663,  0.75048
6158, 8182,  1.01965,  19.65382, -2.28405,  0.1186,  0.7487,  0.1327,  0.00, 2, 3, 4, 4,  0.34663,  0.81642
6159, 8182,  1.01965,  19.65382, -2.28405,  0.1186,  0.7487,  0.1327,  0.00, 2, 3, 4, 4,  0.34663,  0.81642
6160, 8172,  0.99972,  20.42581, -2.31786,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.34519,  0.81642
6161, 8169,  0.78812,  20.4854, -2.39292,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.34522,  0.75048
6162, 8182,  1.01965,  19.65382, -2.28405,  0.1186,  0.7487,  0.1327,  0.00, 2, 3, 4, 4,  0.34663,  0.81642
6163, 8181,  0.8318,  19.69881, -2.35526,  0.1186,  0.7487,  0.1327,  0.00, 2, 3, 4, 4,  0.34663,  0.75048
6164, 8174,  0.87892,  19.20108, -2.30227,  0.50,  0.34615,  0.15385,  0.00, 3, 4, 5, 5,  0.35881,  0.75048
6165, 8174,  0.87892,  19.20108, -2.30227,  0.50,  0.34615,  0.15385,  0.00, 3, 4, 5, 5,  0.35881,  0.75048
6166, 8175,  1.05602,  19.16697, -2.25625,  0.50,  0.34615,  0.15385,  0.00, 3, 4, 5, 5,  0.35881,  0.81642
6167, 8182,  1.01965,  19.65382, -2.28405,  0.1186,  0.7487,  0.1327,  0.00, 2, 3, 4, 4,  0.34663,  0.81642
6168, 8175,  1.05602,  19.16697, -2.25625,  0.50,  0.34615,  0.15385,  0.00, 3, 4, 5, 5,  0.35881,  0.81642
6169, 8174,  0.87892,  19.20108, -2.30227,  0.50,  0.34615,  0.15385,  0.00, 3, 4, 5, 5,  0.35881,  0.75048
6170, 8173,  0.92278,  18.72998, -2.27442,  0.25,  0.47814,  0.27186,  0.00, 3, 4, 5, 5,  0.37837,  0.75048
6171, 8173,  0.92278,  18.72998, -2.27442,  0.25,  0.47814,  0.27186,  0.00, 3, 4, 5, 5,  0.37837,  0.75048
6172, 8176,  1.08163,  18.70213, -2.23048,  0.25,  0.47814,  0.27186,  0.00, 3, 4, 5, 5,  0.37839,  0.81642
6173, 8175,  1.05602,  19.16697, -2.25625,  0.50,  0.34615,  0.15385,  0.00, 3, 4, 5, 5,  0.35881,  0.81642
6174, 8173,  0.92278,  18.72998, -2.27442,  0.25,  0.47814,  0.27186,  0.00, 3, 4, 5, 5,  0.37837,  0.75048
6175, 8178,  0.96265,  18.33363, -2.35435,  0.04022,  0.615,  0.34478,  0.00, 3, 4, 5, 5,  0.39547,  0.75048
6176, 8179,  1.10547,  18.30788, -2.32375,  0.04022,  0.615,  0.34478,  0.00, 3, 4, 5, 5,  0.39532,  0.81642
6177, 8179,  1.10547,  18.30788, -2.32375,  0.04022,  0.615,  0.34478,  0.00, 3, 4, 5, 5,  0.39532,  0.81642
6178, 8176,  1.08163,  18.70213, -2.23048,  0.25,  0.47814,  0.27186,  0.00, 3, 4, 5, 5,  0.37839,  0.81642
6179, 8173,  0.92278,  18.72998, -2.27442,  0.25,  0.47814,  0.27186,  0.00, 3, 4, 5, 5,  0.37837,  0.75048
6180, 8179,  1.10547,  18.30788, -2.32375,  0.04022,  0.615,  0.34478,  0.00, 3, 4, 5, 5,  0.39532,  0.81642
6181, 8178,  0.96265,  18.33363, -2.35435,  0.04022,  0.615,  0.34478,  0.00, 3, 4, 5, 5,  0.39547,  0.75048
6182, 8177,  0.9775,  17.97784, -2.45871,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.41263,  0.75048
6183, 8177,  0.9775,  17.97784, -2.45871,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.41263,  0.75048
6184, 8180,  1.08974,  17.95764, -2.43781,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.41263,  0.81642
6185, 8179,  1.10547,  18.30788, -2.32375,  0.04022,  0.615,  0.34478,  0.00, 3, 4, 5, 5,  0.39532,  0.81642
6186, 8180,  1.08974,  17.95764, -2.43781,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.41263,  0.81642
6187, 8177,  0.9775,  17.97784, -2.45871,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.41263,  0.75048
6188, 8184,  1.0009,  17.73517, -2.56948,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.42176,  0.76841
6189, 8184,  1.0009,  17.73517, -2.56948,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.42176,  0.76841
6190, 8183,  1.06295,  17.72585, -2.55711,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.42176,  0.80139
6191, 8180,  1.08974,  17.95764, -2.43781,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.41263,  0.81642
6192, 8185,  1.013,  17.5244, -2.69216,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.43089,  0.78635
6193, 8183,  1.06295,  17.72585, -2.55711,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.42176,  0.80139
6194, 8184,  1.0009,  17.73517, -2.56948,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.42176,  0.76841
6195, 6588, -0.53853,  21.50686,  0.23487,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03698,  0.92696
6196, 6590, -0.54801,  21.70924,  0.14378,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.0779,  0.92696
6197, 6587, -0.33936,  21.4882,  0.38699,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03698,  0.84462
6198, 6590, -0.54801,  21.70924,  0.14378,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.0779,  0.92696
6199, 6589, -0.39598,  21.82325,  0.25227,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.0779,  0.84462
6200, 6587, -0.33936,  21.4882,  0.38699,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03698,  0.84462
6201, 6585, -0.35511,  21.04599,  0.29028,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.02266,  0.92696
6202, 6588, -0.53853,  21.50686,  0.23487,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03698,  0.92696
6203, 6587, -0.33936,  21.4882,  0.38699,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03698,  0.84462
6204, 6587, -0.33936,  21.4882,  0.38699,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.03698,  0.84462
6205, 6586, -0.221,  21.02882,  0.41779,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.02266,  0.84462
6206, 6585, -0.35511,  21.04599,  0.29028,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.02266,  0.92696
6207, 6628, -0.1318,  20.6147,  0.2052,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.00834,  0.92696
6208, 6585, -0.35511,  21.04599,  0.29028,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.02266,  0.92696
6209, 6586, -0.221,  21.02882,  0.41779,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.02266,  0.84462
6210, 6586, -0.221,  21.02882,  0.41779,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.02266,  0.84462
6211, 6629, -0.05422,  20.59873,  0.2715,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.00834,  0.84462
6212, 6628, -0.1318,  20.6147,  0.2052,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.00834,  0.92696
6213, 6589, -0.39598,  21.82325,  0.25227,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.0779,  0.84462
6214, 6590, -0.54801,  21.70924,  0.14378,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.0779,  0.92696
6215, 6592, -0.54337,  21.95887, -0.04985,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09709,  0.92696
6216, 6592, -0.54337,  21.95887, -0.04985,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09709,  0.92696
6217, 6591, -0.3729,  22.09317,  0.04635,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09709,  0.84462
6218, 6589, -0.39598,  21.82325,  0.25227,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.0779,  0.84462
6219, 6591, -0.3729,  22.09317,  0.04635,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09709,  0.84462
6220, 6592, -0.54337,  21.95887, -0.04985,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09709,  0.92696
6221, 6594, -0.48073,  22.16681, -0.43859,  0.7162,  0.2838,  0.00,  0.00, 0, 2, 2, 2,  0.11628,  0.92696
6222, 6594, -0.48073,  22.16681, -0.43859,  0.7162,  0.2838,  0.00,  0.00, 0, 2, 2, 2,  0.11628,  0.92696
6223, 6595, -0.28795,  22.30119, -0.31421,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.11628,  0.84462
6224, 6591, -0.3729,  22.09317,  0.04635,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09709,  0.84462
6225, 6595, -0.28795,  22.30119, -0.31421,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.11628,  0.84462
6226, 6594, -0.48073,  22.16681, -0.43859,  0.7162,  0.2838,  0.00,  0.00, 0, 2, 2, 2,  0.11628,  0.92696
6227, 6593, -0.38103,  22.22356, -0.83147,  0.64168,  0.33075,  0.02757,  0.00, 0, 2, 3, 3,  0.15765,  0.92696
6228, 6593, -0.38103,  22.22356, -0.83147,  0.64168,  0.33075,  0.02757,  0.00, 0, 2, 3, 3,  0.15765,  0.92696
